ConclDir;ConclQ;breaktype;code;correctness;datetime;givenanswer;givenanswertext;nouns;ordering;ordertext;p1;p2;sequence;syllog;time;validConclusions;vpid;cid;gender;edu;age;N;ACC;time_all;time_ACC;model;ACCinKJL;sdTimeACC;subj
CA;O;default;OUCALY;1;2016-07-05T13:12:05+01:00;9;9: Some designers are not trainers;trainers,architects,designers;0;Aq,Iq,Oq,Eq;Premise 1: No architects are trainers;Premise 2: Some architects are designers;41;EI4;8979;Oca;288;OUCALY;male;MScR;27;64;0,75;16067,03125;15556,75;3;0,15;9561,01353;74
NVC;NVC;default;OUCALY;1;2016-07-05T13:12:17+01:00;-1;Space: No conclusion is possible;painters,auditors,cleaners;0;Aq,Iq,Oq,Eq;Premise 1: No painters are auditors;Premise 2: No auditors are cleaners;42;EE1;10145;NVC;288;OUCALY;male;MScR;27;64;0,75;16067,03125;15556,75;NVC;0,44;9561,01353;74
AC;O;default;OUCALY;0;2016-07-05T13:12:44+01:00;3;3: Some writers are not drivers;writers,hikers,drivers;0;Aq,Iq,Oq,Eq;Premise 1: Some writers are not hikers;Premise 2: No hikers are drivers;43;OE1;25110;NVC;288;OUCALY;male;MScR;27;64;0,75;16067,03125;15556,75;NVC;0,37;9561,01353;74
NVC;NVC;default;OUCALY;1;2016-07-05T13:13:00+01:00;-1;Space: No conclusion is possible;plumbers,dentists,lifeguards;0;Aq,Iq,Oq,Eq;Premise 1: No plumbers are dentists;Premise 2: Some dentists are not lifeguards;44;EO1;15147;NVC;288;OUCALY;male;MScR;27;64;0,75;16067,03125;15556,75;NVC;0,28;9561,01353;74
AC;O;default;OUCALY;1;2016-07-05T13:13:34+01:00;3;3: Some typists are not dancers;typists,boxers,dancers;0;Aq,Iq,Oq,Eq;Premise 1: Some typists are boxers;Premise 2: No dancers are boxers;45;IE3;28998;Oac;288;OUCALY;male;MScR;27;64;0,75;16067,03125;15556,75;3;0,2;9561,01353;74
AC;E;default;OUCALY;1;2016-07-05T13:13:50+01:00;4;4: No carpenters are linguists;carpenters,divers,linguists;0;Aq,Iq,Oq,Eq;Premise 1: All carpenters are divers;Premise 2: No linguists are divers;46;AE3;14766;Eac,Eca,Oac,Oca;288;OUCALY;male;MScR;27;64;0,75;16067,03125;15556,75;1;0,81;9561,01353;74
NVC;NVC;default;OUCALY;1;2016-07-05T13:14:03+01:00;-1;Space: No conclusion is possible;fencers,engineers,campers;0;Aq,Iq,Oq,Eq;Premise 1: Some fencers are engineers;Premise 2: Some engineers are campers;47;II1;11129;NVC;288;OUCALY;male;MScR;27;64;0,75;16067,03125;15556,75;NVC;0,33;9561,01353;74
NVC;NVC;default;OUCALY;1;2016-07-05T13:14:21+01:00;-1;Space: No conclusion is possible;opticians,boxers,actuaries;0;Aq,Iq,Oq,Eq;Premise 1: Some boxers are not opticians;Premise 2: Some boxers are actuaries;48;OI4;16234;NVC;288;OUCALY;male;MScR;27;64;0,75;16067,03125;15556,75;NVC;0,47;9561,01353;74
NVC;NVC;default;OUCALY;1;2016-07-05T13:14:33+01:00;-1;Space: No conclusion is possible;actors,painters,workers;0;Aq,Iq,Oq,Eq;Premise 1: Some painters are actors;Premise 2: Some painters are workers;49;II4;11256;NVC;288;OUCALY;male;MScR;27;64;0,75;16067,03125;15556,75;NVC;0,61;9561,01353;74
NVC;NVC;default;OUCALY;1;2016-07-05T13:15:26+01:00;-1;Space: No conclusion is possible;actors,drillers,nurses;0;Aq,Iq,Oq,Eq;Premise 1: Some actors are not drillers;Premise 2: No nurses are drillers;50;OE3;51071;NVC;288;OUCALY;male;MScR;27;64;0,75;16067,03125;15556,75;NVC;0,47;9561,01353;74
NVC;NVC;default;OUCALY;1;2016-07-05T13:15:40+01:00;-1;Space: No conclusion is possible;mayors,swimmers,cooks;0;Aq,Iq,Oq,Eq;Premise 1: Some mayors are not swimmers;Premise 2: Some swimmers are cooks;51;OI1;12625;NVC;288;OUCALY;male;MScR;27;64;0,75;16067,03125;15556,75;NVC;0,36;9561,01353;74
AC;O;default;OUCALY;1;2016-07-05T13:15:54+01:00;3;3: Some miners are not poets;miners,skaters,poets;0;Aq,Iq,Oq,Eq;Premise 1: All skaters are miners;Premise 2: Some skaters are not poets;52;AO4;11851;Oac;288;OUCALY;male;MScR;27;64;0,75;16067,03125;15556,75;2;0,54;9561,01353;74
CA;O;default;OUCALY;1;2016-07-05T13:16:03+01:00;9;9: Some climbers are not skaters;skaters,therapists,climbers;0;Aq,Iq,Oq,Eq;Premise 1: All skaters are therapists;Premise 2: Some climbers are not therapists;53;AO3;7236;Oca;288;OUCALY;male;MScR;27;64;0,75;16067,03125;15556,75;2;0,4;9561,01353;74
NVC;NVC;default;OUCALY;1;2016-07-05T13:16:13+01:00;-1;Space: No conclusion is possible;teachers,bankers,golfers;0;Aq,Iq,Oq,Eq;Premise 1: Some bankers are teachers;Premise 2: Some bankers are not golfers;54;IO4;9014;NVC;288;OUCALY;male;MScR;27;64;0,75;16067,03125;15556,75;NVC;0,47;9561,01353;74
NVC;NVC;default;OUCALY;0;2016-07-05T13:16:47+01:00;-1;Space: No conclusion is possible;cyclists,buyers,students;0;Aq,Iq,Oq,Eq;Premise 1: No cyclists are buyers;Premise 2: All buyers are students;55;EA1;32445;Oca;288;OUCALY;male;MScR;27;64;0,75;16067,03125;15556,75;3;0,03;9561,01353;74
CA;O;default;OUCALY;1;2016-07-05T13:16:57+01:00;9;9: Some secretaries are not agents;agents,brokers,secretaries;0;Aq,Iq,Oq,Eq;Premise 1: No brokers are agents;Premise 2: Some secretaries are brokers;56;EI2;8069;Oca;288;OUCALY;male;MScR;27;64;0,75;16067,03125;15556,75;3;0,37;9561,01353;74
CA;I;default;OUCALY;0;2016-07-05T13:17:12+01:00;8;8: Some poets are waiters;waiters,cashiers,poets;0;Aq,Iq,Oq,Eq;Premise 1: Some cashiers are waiters;Premise 2: All poets are cashiers;57;IA2;13745;NVC;288;OUCALY;male;MScR;27;64;0,75;16067,03125;15556,75;NVC;0,12;9561,01353;74
NVC;NVC;default;OUCALY;1;2016-07-05T13:17:27+01:00;-1;Space: No conclusion is possible;pilots,tailors,singers;0;Aq,Iq,Oq,Eq;Premise 1: Some pilots are tailors;Premise 2: Some singers are tailors;58;II3;13443;NVC;288;OUCALY;male;MScR;27;64;0,75;16067,03125;15556,75;NVC;0,51;9561,01353;74
CA;I;default;OUCALY;0;2016-07-05T13:17:40+01:00;8;8: Some travelers are novelists;novelists,analysts,travelers;0;Aq,Iq,Oq,Eq;Premise 1: All novelists are analysts;Premise 2: Some travelers are analysts;59;AI3;11493;NVC;288;OUCALY;male;MScR;27;64;0,75;16067,03125;15556,75;NVC;0,37;9561,01353;74
NVC;NVC;default;OUCALY;1;2016-07-05T13:17:52+01:00;-1;Space: No conclusion is possible;chemists,potters,sailors;0;Aq,Iq,Oq,Eq;Premise 1: Some potters are chemists;Premise 2: Some sailors are potters;60;II2;9894;NVC;288;OUCALY;male;MScR;27;64;0,75;16067,03125;15556,75;NVC;0,3;9561,01353;74
NVC;NVC;default;OUCALY;1;2016-07-05T13:18:03+01:00;-1;Space: No conclusion is possible;surfers,artists,planners;0;Aq,Iq,Oq,Eq;Premise 1: Some artists are not surfers;Premise 2: Some planners are artists;61;OI2;9823;NVC;288;OUCALY;male;MScR;27;64;0,75;16067,03125;15556,75;NVC;0,31;9561,01353;74
AC;A;default;OUCALY;0;2016-07-05T13:18:17+01:00;1;1: All riders are joggers;riders,counselors,joggers;0;Aq,Iq,Oq,Eq;Premise 1: All counselors are riders;Premise 2: All counselors are joggers;62;AA4;12660;Iac,Ica;288;OUCALY;male;MScR;27;64;0,75;16067,03125;15556,75;3;0,16;9561,01353;74
AC;O;default;OUCALY;0;2016-07-05T13:18:29+01:00;3;3: Some lawyers are not athletes;lawyers,hunters,athletes;0;Aq,Iq,Oq,Eq;Premise 1: Some lawyers are not hunters;Premise 2: All hunters are athletes;63;OA1;10613;NVC;288;OUCALY;male;MScR;27;64;0,75;16067,03125;15556,75;NVC;0,2;9561,01353;74
AC;A;images;OGTZJV;0;2016-07-05T07:55:00-04:00;3;3: All novelists are travelers;novelists,travelers,analysts;4;Iq,Oq,Aq,Eq;Premise 1: All novelists are travelers;NA;0;A_1;13187;NVC;300;OGTZJV;female;college graduate;42;64;0,234375;13778,46875;13565,8;#N/A;#N/A;10594,48468;75
AC;A;images;OGTZJV;0;2016-07-05T07:55:14-04:00;3;3: All porters are brewers;porters,brewers,judges;4;Iq,Oq,Aq,Eq;Premise 1: No porters are brewers;NA;1;E_1;11676;NVC;300;OGTZJV;female;college graduate;42;64;0,234375;13778,46875;13565,8;#N/A;#N/A;10594,48468;75
CA;I;images;OGTZJV;0;2016-07-05T07:55:31-04:00;7;7: Some scholars are assistants;assistants,scholars,farmers;4;Iq,Oq,Aq,Eq;Premise 1: Some assistants are scholars;NA;2;I_1;15800;NVC;300;OGTZJV;female;college graduate;42;64;0,234375;13778,46875;13565,8;#N/A;#N/A;10594,48468;75
AC;I;images;OGTZJV;0;2016-07-05T07:55:38-04:00;1;1: Some dentists are lifeguards;dentists,lifeguards,plumbers;4;Iq,Oq,Aq,Eq;Premise 1: Some dentists are not lifeguards;NA;3;O_1;5238;NVC;300;OGTZJV;female;college graduate;42;64;0,234375;13778,46875;13565,8;#N/A;#N/A;10594,48468;75
CA;I;images;OGTZJV;1;2016-07-05T07:56:28-04:00;7;7: Some actuaries are boxers;boxers,opticians,actuaries;4;Iq,Oq,Aq,Eq;Premise 1: Some opticians are boxers;Premise 2: All opticians are actuaries;0;IA4;20029;Iac,Ica;300;OGTZJV;female;college graduate;42;64;0,234375;13778,46875;13565,8;1;0,81;10594,48468;75
AC;A;images;OGTZJV;1;2016-07-05T07:56:41-04:00;3;3: All workers are actors;workers,painters,actors;4;Iq,Oq,Aq,Eq;Premise 1: All workers are painters;Premise 2: All painters are actors;1;AA1;10948;Aac,Iac,Ica;300;OGTZJV;female;college graduate;42;64;0,234375;13778,46875;13565,8;1;0,88;10594,48468;75
AC;E;images;OGTZJV;1;2016-07-05T07:56:51-04:00;4;4: No pilots are singers;pilots,tailors,singers;4;Iq,Oq,Aq,Eq;Premise 1: No pilots are tailors;Premise 2: All singers are tailors;2;EA3;8251;Eac,Eca,Oac,Oca;300;OGTZJV;female;college graduate;42;64;0,234375;13778,46875;13565,8;1;0,8;10594,48468;75
CA;I;images;OGTZJV;1;2016-07-05T07:57:03-04:00;7;7: Some scientists are runners;runners,chefs,scientists;4;Iq,Oq,Aq,Eq;Premise 1: All chefs are runners;Premise 2: Some scientists are chefs;3;AI2;9564;Iac,Ica;300;OGTZJV;female;college graduate;42;64;0,234375;13778,46875;13565,8;1;0,9;10594,48468;75
AC;I;images;OGTZJV;0;2016-07-05T07:57:29-04:00;1;1: Some packers are tutors;packers,butchers,tutors;4;Iq,Oq,Aq,Eq;Premise 1: No butchers are packers;Premise 2: No butchers are tutors;4;EE4;24150;NVC;300;OGTZJV;female;college graduate;42;64;0,234375;13778,46875;13565,8;NVC;0,66;10594,48468;75
CA;I;images;OGTZJV;0;2016-07-05T07:57:48-04:00;7;7: Some clerks are models;models,managers,clerks;4;Iq,Oq,Aq,Eq;Premise 1: Some managers are models;Premise 2: Some managers are clerks;5;II4;17554;NVC;300;OGTZJV;female;college graduate;42;64;0,234375;13778,46875;13565,8;NVC;0,61;10594,48468;75
AC;I;images;OGTZJV;0;2016-07-05T07:58:08-04:00;1;1: Some swimmers are mayors;swimmers,cooks,mayors;4;Iq,Oq,Aq,Eq;Premise 1: Some swimmers are cooks;Premise 2: Some mayors are not cooks;6;IO3;18434;NVC;300;OGTZJV;female;college graduate;42;64;0,234375;13778,46875;13565,8;NVC;0,49;10594,48468;75
NVC;NVC;images;OGTZJV;1;2016-07-05T07:58:59-04:00;-1;Space: No conclusion is possible;brokers,agents,secretaries;4;Iq,Oq,Aq,Eq;Premise 1: Some brokers are not agents;Premise 2: Some secretaries are not agents;7;OO3;49374;NVC;300;OGTZJV;female;college graduate;42;64;0,234375;13778,46875;13565,8;NVC;0,64;10594,48468;75
CA;O;images;OGTZJV;0;2016-07-05T07:59:07-04:00;8;8: Some carpenters are not linguists;linguists,divers,carpenters;4;Iq,Oq,Aq,Eq;Premise 1: Some linguists are divers;Premise 2: Some divers are not carpenters;8;IO1;5826;NVC;300;OGTZJV;female;college graduate;42;64;0,234375;13778,46875;13565,8;NVC;0,36;10594,48468;75
AC;O;images;OGTZJV;1;2016-07-05T07:59:19-04:00;2;2: Some counselors are not riders;counselors,joggers,riders;4;Iq,Oq,Aq,Eq;Premise 1: Some counselors are not joggers;Premise 2: All riders are joggers;9;OA3;10199;Oac;300;OGTZJV;female;college graduate;42;64;0,234375;13778,46875;13565,8;2;0,36;10594,48468;75
CA;E;images;OGTZJV;0;2016-07-05T07:59:32-04:00;0;0: No painters are cleaners;cleaners,auditors,painters;4;Iq,Oq,Aq,Eq;Premise 1: Some cleaners are auditors;Premise 2: No painters are auditors;10;IE3;10641;Oac;300;OGTZJV;female;college graduate;42;64;0,234375;13778,46875;13565,8;3;0,2;10594,48468;75
AC;O;images;OGTZJV;0;2016-07-05T07:59:42-04:00;2;2: Some cashiers are not waiters;cashiers,poets,waiters;4;Iq,Oq,Aq,Eq;Premise 1: All cashiers are poets;Premise 2: Some poets are waiters;11;AI1;8412;NVC;300;OGTZJV;female;college graduate;42;64;0,234375;13778,46875;13565,8;NVC;0,16;10594,48468;75
AC;E;images;OGTZJV;0;2016-07-05T07:59:57-04:00;4;4: No writers are drivers;writers,hikers,drivers;4;Iq,Oq,Aq,Eq;Premise 1: Some hikers are not writers;Premise 2: No hikers are drivers;12;OE4;13421;NVC;300;OGTZJV;female;college graduate;42;64;0,234375;13778,46875;13565,8;NVC;0,49;10594,48468;75
AC;I;images;OGTZJV;0;2016-07-05T08:00:26-04:00;1;1: Some porters are brewers;porters,judges,brewers;4;Iq,Oq,Aq,Eq;Premise 1: Some judges are not porters;Premise 2: Some brewers are judges;13;OI2;26809;NVC;300;OGTZJV;female;college graduate;42;64;0,234375;13778,46875;13565,8;NVC;0,31;10594,48468;75
CA;I;images;OGTZJV;0;2016-07-05T08:00:37-04:00;7;7: Some editors are florists;florists,soldiers,editors;4;Iq,Oq,Aq,Eq;Premise 1: Some soldiers are florists;Premise 2: Some editors are soldiers;14;II2;9531;NVC;300;OGTZJV;female;college graduate;42;64;0,234375;13778,46875;13565,8;NVC;0,3;10594,48468;75
AC;I;images;OGTZJV;0;2016-07-05T08:01:00-04:00;1;1: Some skaters are climbers;skaters,therapists,climbers;4;Iq,Oq,Aq,Eq;Premise 1: Some skaters are not therapists;Premise 2: All therapists are climbers;15;OA1;20738;NVC;300;OGTZJV;female;college graduate;42;64;0,234375;13778,46875;13565,8;NVC;0,2;10594,48468;75
AC;O;images;OGTZJV;0;2016-07-05T08:01:08-04:00;2;2: Some barbers are not investors;barbers,jugglers,investors;4;Iq,Oq,Aq,Eq;Premise 1: Some jugglers are barbers;Premise 2: Some jugglers are not investors;16;IO4;5839;NVC;300;OGTZJV;female;college graduate;42;64;0,234375;13778,46875;13565,8;NVC;0,47;10594,48468;75
CA;I;images;OGTZJV;1;2016-07-05T08:01:16-04:00;7;7: Some analysts are novelists;novelists,travelers,analysts;4;Iq,Oq,Aq,Eq;Premise 1: Some novelists are travelers;Premise 2: All travelers are analysts;17;IA1;6275;Iac,Ica;300;OGTZJV;female;college graduate;42;64;0,234375;13778,46875;13565,8;1;0,88;10594,48468;75
CA;O;images;OGTZJV;1;2016-07-05T08:02:15-04:00;8;8: Some fencers are not engineers;engineers,campers,fencers;4;Iq,Oq,Aq,Eq;Premise 1: All engineers are campers;Premise 2: Some fencers are not campers;18;AO3;15585;Oca;300;OGTZJV;female;college graduate;42;64;0,234375;13778,46875;13565,8;2;0,4;10594,48468;75
CA;I;images;OGTZJV;0;2016-07-05T08:02:49-04:00;7;7: Some nurses are actors;actors,drillers,nurses;4;Iq,Oq,Aq,Eq;Premise 1: No drillers are actors;Premise 2: Some drillers are not nurses;19;EO4;32509;NVC;300;OGTZJV;female;college graduate;42;64;0,234375;13778,46875;13565,8;NVC;0,57;10594,48468;75
AC;E;images;OGTZJV;0;2016-07-05T08:03:03-04:00;4;4: No boxers are dancers;boxers,typists,dancers;4;Iq,Oq,Aq,Eq;Premise 1: Some boxers are typists;Premise 2: No typists are dancers;20;IE1;12217;Oac;300;OGTZJV;female;college graduate;42;64;0,234375;13778,46875;13565,8;3;0,44;10594,48468;75
AC;O;images;OGTZJV;0;2016-07-05T08:03:15-04:00;2;2: Some cyclists are not buyers;cyclists,students,buyers;4;Iq,Oq,Aq,Eq;Premise 1: All cyclists are students;Premise 2: Some students are not buyers;21;AO1;10411;NVC;300;OGTZJV;female;college graduate;42;64;0,234375;13778,46875;13565,8;NVC;0,14;10594,48468;75
CA;O;images;OGTZJV;0;2016-07-05T08:03:24-04:00;8;8: Some chemists are not potters;potters,sailors,chemists;4;Iq,Oq,Aq,Eq;Premise 1: Some sailors are not potters;Premise 2: Some sailors are not chemists;22;OO4;6329;NVC;300;OGTZJV;female;college graduate;42;64;0,234375;13778,46875;13565,8;NVC;0,66;10594,48468;75
AC;O;images;OGTZJV;0;2016-07-05T08:03:35-04:00;2;2: Some farmers are not assistants;farmers,scholars,assistants;4;Iq,Oq,Aq,Eq;Premise 1: Some farmers are not scholars;Premise 2: Some scholars are assistants;23;OI1;9913;NVC;300;OGTZJV;female;college graduate;42;64;0,234375;13778,46875;13565,8;NVC;0,36;10594,48468;75
CA;O;images;OGTZJV;1;2016-07-05T08:03:46-04:00;8;8: Some lawyers are not athletes;athletes,hunters,lawyers;4;Iq,Oq,Aq,Eq;Premise 1: No athletes are hunters;Premise 2: Some lawyers are hunters;24;EI3;9000;Oca;300;OGTZJV;female;college graduate;42;64;0,234375;13778,46875;13565,8;3;0,21;10594,48468;75
CA;A;images;OGTZJV;0;2016-07-05T08:03:51-04:00;9;9: All plumbers are lifeguards;lifeguards,dentists,plumbers;4;Iq,Oq,Aq,Eq;Premise 1: No dentists are lifeguards;Premise 2: Some plumbers are not dentists;25;EO2;2440;NVC;300;OGTZJV;female;college graduate;42;64;0,234375;13778,46875;13565,8;NVC;0,47;10594,48468;75
NVC;NVC;images;OGTZJV;1;2016-07-05T08:04:09-04:00;-1;Space: No conclusion is possible;gamblers,sculptors,bakers;4;Iq,Oq,Aq,Eq;Premise 1: No gamblers are sculptors;Premise 2: No bakers are sculptors;26;EE3;16343;NVC;300;OGTZJV;female;college graduate;42;64;0,234375;13778,46875;13565,8;NVC;0,76;10594,48468;75
CA;E;images;OGTZJV;0;2016-07-05T08:04:26-04:00;0;0: No planners are artists;artists,surfers,planners;4;Iq,Oq,Aq,Eq;Premise 1: Some surfers are artists;Premise 2: No planners are surfers;27;IE2;15518;Oac;300;OGTZJV;female;college graduate;42;64;0,234375;13778,46875;13565,8;3;0,13;10594,48468;75
AC;I;images;OGTZJV;0;2016-07-05T08:04:47-04:00;1;1: Some tellers are climbers;tellers,doctors,climbers;4;Iq,Oq,Aq,Eq;Premise 1: All doctors are tellers;Premise 2: Some climbers are not doctors;28;AO2;19084;NVC;300;OGTZJV;female;college graduate;42;64;0,234375;13778,46875;13565,8;NVC;0,17;10594,48468;75
CA;E;images;OGTZJV;0;2016-07-05T08:05:00-04:00;0;0: No miners are poets;poets,skaters,miners;4;Iq,Oq,Aq,Eq;Premise 1: No skaters are poets;Premise 2: Some miners are skaters;29;EI2;11392;Oca;300;OGTZJV;female;college graduate;42;64;0,234375;13778,46875;13565,8;3;0,37;10594,48468;75
CA;E;images;OGTZJV;0;2016-07-05T08:05:08-04:00;0;0: No bankers are teachers;teachers,golfers,bankers;4;Iq,Oq,Aq,Eq;Premise 1: No golfers are teachers;Premise 2: No bankers are golfers;30;EE2;5580;NVC;300;OGTZJV;female;college graduate;42;64;0,234375;13778,46875;13565,8;NVC;0,44;10594,48468;75
CA;O;images;OGTZJV;0;2016-07-05T08:06:48-04:00;8;8: Some trainers are not designers;designers,architects,trainers;4;Iq,Oq,Aq,Eq;Premise 1: Some designers are not architects;Premise 2: Some architects are not trainers;31;OO1;98209;NVC;300;OGTZJV;female;college graduate;42;64;0,234375;13778,46875;13565,8;NVC;0,37;10594,48468;75
AC;I;images;OGTZJV;0;2016-07-05T08:07:06-04:00;1;1: Some athletes are hunters;athletes,lawyers,hunters;4;Iq,Oq,Aq,Eq;Premise 1: Some lawyers are athletes;Premise 2: No lawyers are hunters;32;IE4;16394;Oac;300;OGTZJV;female;college graduate;42;64;0,234375;13778,46875;13565,8;3;0,28;10594,48468;75
AC;E;images;OGTZJV;1;2016-07-05T08:07:26-04:00;4;4: No linguists are divers;linguists,carpenters,divers;4;Iq,Oq,Aq,Eq;Premise 1: All linguists are carpenters;Premise 2: No divers are carpenters;33;AE3;11670;Eac,Eca,Oac,Oca;300;OGTZJV;female;college graduate;42;64;0,234375;13778,46875;13565,8;1;0,81;10594,48468;75
CA;O;images;OGTZJV;0;2016-07-05T08:07:33-04:00;8;8: Some counselors are not joggers;joggers,riders,counselors;4;Iq,Oq,Aq,Eq;Premise 1: All joggers are riders;Premise 2: Some counselors are riders;34;AI3;4546;NVC;300;OGTZJV;female;college graduate;42;64;0,234375;13778,46875;13565,8;NVC;0,37;10594,48468;75
AC;E;images;OGTZJV;0;2016-07-05T08:07:53-04:00;4;4: No skaters are miners;skaters,poets,miners;4;Iq,Oq,Aq,Eq;Premise 1: No poets are skaters;Premise 2: Some poets are miners;35;EI4;18262;Oca;300;OGTZJV;female;college graduate;42;64;0,234375;13778,46875;13565,8;3;0,15;10594,48468;75
AC;O;images;OGTZJV;0;2016-07-05T08:08:14-04:00;2;2: Some models are not clerks;models,managers,clerks;4;Iq,Oq,Aq,Eq;Premise 1: Some models are not managers;Premise 2: No clerks are managers;36;OE3;19282;NVC;300;OGTZJV;female;college graduate;42;64;0,234375;13778,46875;13565,8;NVC;0,47;10594,48468;75
AC;E;images;OGTZJV;0;2016-07-05T08:08:23-04:00;4;4: No butchers are tutors;butchers,packers,tutors;4;Iq,Oq,Aq,Eq;Premise 1: No butchers are packers;Premise 2: All packers are tutors;37;EA1;6717;Oca;300;OGTZJV;female;college graduate;42;64;0,234375;13778,46875;13565,8;3;0,03;10594,48468;75
AC;I;images;OGTZJV;0;2016-07-05T08:08:30-04:00;1;1: Some investors are barbers;investors,jugglers,barbers;4;Iq,Oq,Aq,Eq;Premise 1: Some investors are jugglers;Premise 2: Some barbers are jugglers;38;II3;5425;NVC;300;OGTZJV;female;college graduate;42;64;0,234375;13778,46875;13565,8;NVC;0,51;10594,48468;75
CA;I;images;OGTZJV;0;2016-07-05T08:08:43-04:00;7;7: Some opticians are actuaries;actuaries,boxers,opticians;4;Iq,Oq,Aq,Eq;Premise 1: Some boxers are actuaries;Premise 2: All opticians are boxers;39;IA2;10981;NVC;300;OGTZJV;female;college graduate;42;64;0,234375;13778,46875;13565,8;NVC;0,12;10594,48468;75
CA;O;images;OGTZJV;1;2016-07-05T08:08:55-04:00;8;8: Some architects are not trainers;trainers,designers,architects;4;Iq,Oq,Aq,Eq;Premise 1: Some designers are not trainers;Premise 2: All designers are architects;40;OA4;10276;Oca;300;OGTZJV;female;college graduate;42;64;0,234375;13778,46875;13565,8;2;0,42;10594,48468;75
CA;E;images;OGTZJV;0;2016-07-05T08:09:13-04:00;0;0: No drillers are nurses;nurses,actors,drillers;4;Iq,Oq,Aq,Eq;Premise 1: Some actors are not nurses;Premise 2: No drillers are actors;41;OE2;15448;NVC;300;OGTZJV;female;college graduate;42;64;0,234375;13778,46875;13565,8;NVC;0,51;10594,48468;75
CA;E;images;OGTZJV;0;2016-07-05T08:09:21-04:00;0;0: No mayors are swimmers;swimmers,cooks,mayors;4;Iq,Oq,Aq,Eq;Premise 1: No cooks are swimmers;Premise 2: All cooks are mayors;42;EA4;7038;Oca;300;OGTZJV;female;college graduate;42;64;0,234375;13778,46875;13565,8;3;0,09;10594,48468;75
AC;I;images;OGTZJV;0;2016-07-05T08:09:39-04:00;1;1: Some florists are editors;florists,soldiers,editors;4;Iq,Oq,Aq,Eq;Premise 1: Some florists are soldiers;Premise 2: All editors are soldiers;43;IA3;15253;NVC;300;OGTZJV;female;college graduate;42;64;0,234375;13778,46875;13565,8;NVC;0,28;10594,48468;75
